spinType,speed,spinAmount,timeSinceRelease,ballPosX,ballPosY,ballVelX,ballVelY,ballAngularVel,distanceToStumps,distanceToPad,hitPad, reachedPad, willHitStumps
0,0.910847,10.000000,0.066617,-5.958977,0.643357,17.350390,-6.140254,788.326100,14.426610,12.372290,0,0,0
0,0.910847,10.000000,0.116682,-5.264961,0.385975,17.350390,-6.532654,786.751800,13.690290,11.634480,0,0,0
0,0.910847,10.000000,0.182875,-3.876930,-0.175877,17.350390,-7.317454,783.612500,12.208080,10.147930,0,0,0
0,0.910847,10.000000,0.232999,-3.182915,-0.480347,17.350390,-7.709854,782.047600,11.463260,9.400257,0,0,0
0,0.910847,10.000000,0.283330,-2.141893,-0.966482,17.350390,-8.298454,779.706100,10.343750,8.275869,0,0,0
0,0.910847,10.000000,0.349882,-1.100870,-1.487934,17.350390,-8.887055,777.371500,9.225626,7.323428,0,0,0
0,0.910847,10.000000,0.416288,-0.059847,-2.044701,17.350390,-9.475657,775.044000,8.116263,6.213605,0,0,0
0,0.910847,10.000000,0.466509,0.981176,-2.636784,17.350390,-10.064260,772.723400,7.028216,5.134595,0,0,0
0,0.910847,10.000000,0.532899,2.022198,-3.264183,17.350390,-10.652860,770.409900,5.983636,4.125968,0,0,0
0,0.910847,10.000000,0.583263,3.015340,-2.959434,16.455340,6.659489,175.974700,4.984825,3.107151,0,0,0
0,0.910847,10.000000,0.649814,4.002660,-2.583409,16.455340,6.070889,175.447800,4.018990,2.117870,0,0,0
0,0.910847,10.000000,0.716759,4.989980,-2.242699,16.455340,5.482289,174.922500,3.103824,1.229787,0,0,0
0,0.910847,10.000000,0.783505,6.306407,-1.843356,16.455340,4.697490,174.224500,2.050873,0.916902,1,1,0
0,0.930286,10.000000,0.065955,-5.961293,0.567422,17.311790,-7.405831,788.326100,14.409860,12.520760,0,0,0
0,0.930286,10.000000,0.132934,-4.922585,0.099529,17.311790,-7.994431,785.965800,13.289100,11.396720,0,0,0
0,0.930286,10.000000,0.199679,-3.537643,-0.579266,17.311790,-8.779232,782.829700,11.788860,9.891266,0,0,0
0,0.930286,10.000000,0.266111,-2.498936,-1.129563,17.311790,-9.367833,780.485800,10.664250,8.762922,0,0,0
0,0.930286,10.000000,0.316289,-1.806465,-1.516049,17.311790,-9.760234,778.927100,9.918108,8.015201,0,0,0
0,0.930286,10.000000,0.382505,-0.421523,-2.336107,17.311790,-10.545040,775.819100,8.447651,6.548723,0,0,0
0,0.930286,10.000000,0.432918,0.270948,-2.769680,17.311790,-10.937440,774.269700,7.732482,5.843860,0,0,0
0,0.930286,10.000000,0.483120,1.300146,-3.250422,16.360890,7.491924,142.432900,6.704532,4.841568,0,0,0
0,0.930286,10.000000,0.549561,2.281799,-2.824450,16.360890,6.903325,142.006500,5.720895,3.833864,0,0,0
0,0.930286,10.000000,0.599600,3.263452,-2.433795,16.360890,6.314725,141.581300,4.770270,2.867676,0,0,0
0,0.930286,10.000000,0.666103,4.245105,-2.078456,16.360890,5.726125,141.157400,3.866327,1.983217,0,0,0
0,0.930286,10.000000,0.732855,5.226758,-1.758433,16.360890,5.137526,140.734800,3.038481,1.323622,0,0,0
